,Province_State,Date,Confirmed,Deaths,Recovered,Active,Incident_Rate,Total_Test_Results,Case_Fatality_Ratio,Testing_Rate
3181,New York,03-16-2021,1755193,49110,,,9022.476656073404,41323595.0,2.7979828998862235,212421.7514726481
3182,North Carolina,03-16-2021,887311,11722,,,8460.182050410733,10064123.0,1.3210700644982425,95957.68874467444
3183,North Dakota,03-16-2021,101150,1489,,,13273.198243712452,1439658.0,1.472071181413742,188916.12493471664
3184,Ohio,03-16-2021,992223,18843,,,8488.446501441515,10508152.0,1.813201266247608,89897.01516797699
3185,Oklahoma,03-16-2021,434239,4788,,,10937.482230726482,3626186.0,1.1063025511041076,91640.44922239764
3186,Oregon,03-16-2021,160051,2346,,,3794.712662264148,3970707.0,1.4657827817383209,94143.06771617102
3187,Pennsylvania,03-16-2021,973370,24660,,,7603.271647866593,11034306.0,2.533466205040221,86192.1221772648
3188,Rhode Island,03-16-2021,131750,2583,,,12436.742526862892,3244991.0,1.9605313092979129,306315.8828765643
3189,South Carolina,03-16-2021,534869,8881,,,10388.399899470043,5341596.0,1.6604065668416004,103746.217016521
3190,South Dakota,03-16-2021,114791,1912,,,12975.734152933503,433072.0,1.6656358076852715,48953.55159445617
3191,Tennessee,03-16-2021,794137,11650,,,11628.595200532305,6996960.0,1.4670012856723709,102456.90035134557
3192,Texas,03-16-2021,2737763,46651,,,9441.903144794946,20406104.0,1.7039824119180509,70375.87166259925
3193,Utah,03-16-2021,379081,2032,,,11824.265944843943,2966874.0,0.5360331960715521,92542.5099143532
3194,Vermont,03-16-2021,17047,215,,,2731.9391848253736,1197118.0,1.261218982812225,191849.21529065413
3195,Virginia,03-16-2021,597141,10104,,,6995.95420032455,6189352.0,1.692062678663833,72512.8958180516
3196,Washington,03-16-2021,351109,5149,,,4610.819876260901,5576007.0,1.4664961593123502,73225.02102130653
3197,West Virginia,03-16-2021,136019,2546,,,7589.723387646214,2329206.0,1.871797322432896,129967.3520085127
3198,Wisconsin,03-16-2021,626364,7182,,,10757.769001761118,7259511.0,1.1466176217023971,124681.72245490461
3199,Wyoming,03-16-2021,55352,693,,,9563.911749104549,662730.0,1.2519872813990458,114508.80245490785
3200,Alabama,03-17-2021,509476,10363,,,10390.715422730329,2358769.0,2.0340506716705007,48106.873389439716
3201,Alaska,03-17-2021,60934,307,,,8319.925636837104,1806251.0,0.5044032597266036,246909.07599669194
3202,Arizona,03-17-2021,834323,16586,,,11462.500877558503,8167740.0,1.9879590997731087,112214.00694655393
3203,Arkansas,03-17-2021,327781,5507,,,10861.57351504604,2783605.0,1.6800851788236657,92239.42310368732
3204,California,03-17-2021,3631572,56882,,,9190.371293460254,51351366.0,1.5693191456550235,129963.24200741627
3205,Colorado,03-17-2021,445338,6049,,,7733.259520839294,6597592.0,1.3582941496122047,114566.66879676376
3206,Connecticut,03-17-2021,294328,7807,,,8255.380282148393,6787726.0,2.6524829441983093,190383.71945933104
3207,Delaware,03-17-2021,91123,1516,,,9357.811543659449,1491290.0,1.6636853483752732,153146.96374070106
3208,Florida,03-17-2021,1989024,32504,,,9260.863935525424,23000420.0,1.6341683157166529,107089.58769725137
3209,Georgia,03-17-2021,1038550,18359,,,9781.563756101645,7522667.0,1.7677531173270424,70852.09848001723
3210,Hawaii,03-17-2021,29397,451,,,2027.6550422637079,1188583.0,1.5674527151764257,83947.06583645979
3211,Idaho,03-17-2021,176461,1935,,,9874.347043896,658005.0,1.0965595797371657,36820.42902748362
3212,Illinois,03-17-2021,1213668,23255,,,9577.692109129384,19221483.0,1.916092374520874,151686.8254373227
3213,Indiana,03-17-2021,674430,12893,,,10017.945049024698,8483858.0,1.911688388713432,126018.7465678107
3214,Iowa,03-17-2021,344267,5666,,,10911.5487136577,1343923.0,1.6458156024248618,42595.663487656384
3215,Kansas,03-17-2021,301063,4793,,,10334.038830005966,1289163.0,1.5920255893284794,44250.739879051835
3216,Kentucky,03-17-2021,418372,5056,,,9364.427521888912,4047893.0,1.2084938762632298,90604.05719039867
3217,Louisiana,03-17-2021,439002,9955,,,9443.352404946316,5836934.0,2.267643427592585,125558.02644728936
3218,Maine,03-17-2021,47591,725,,,3540.438561774482,1661634.0,1.5233972809985081,123613.98350855368
3219,Maryland,03-17-2021,395633,8099,,,6544.061213957735,8336837.0,2.047099205576885,137897.42427650822
3220,Massachusetts,03-17-2021,606377,16732,,,8797.63128140822,17509640.0,2.7593394868209047,254038.91735701825
3221,Michigan,03-17-2021,680279,16809,,,6811.7426733956445,10931991.0,2.4708979698035662,109463.77824374576
3222,Minnesota,03-17-2021,499962,6824,,,8865.15290359371,7309786.0,1.364903732683684,129614.59187407972
3223,Mississippi,03-17-2021,301602,6936,,,10133.968426983998,1803381.0,2.2997194978813136,60594.44604420008
3224,Missouri,03-17-2021,572844,8702,,,9333.616622467913,4673103.0,1.5190872209536976,76141.06430250588
3225,Montana,03-17-2021,102484,1396,,,9588.894980996989,1148599.0,1.362163849966824,107468.43591466144
3226,Nebraska,03-17-2021,205214,2129,,,10608.620311743956,2481678.0,1.0374535850380575,128291.34288112953
3227,Nevada,03-17-2021,300118,5147,,,9743.597402209498,2846492.0,1.7149921031061115,92413.89072501524
3228,New Hampshire,03-17-2021,79367,1202,,,5837.049196483665,1549429.0,1.514483349502942,113952.8179149834
3229,New Jersey,03-17-2021,848727,24045,,,9555.379923194618,11287274.0,2.8330664630676297,127077.60135732293
3230,New Mexico,03-17-2021,188907,3872,,,9009.175283249137,2867169.0,2.049685824241558,136738.33202421368
3231,New York,03-17-2021,1761775,49171,,,9056.311078470417,41480691.0,2.7909920392785685,213229.29514036016
3232,North Carolina,03-17-2021,889310,11757,,,8479.24177571423,10078318.0,1.3220361853571871,96093.03281705221
3233,North Dakota,03-17-2021,101284,1490,,,13290.78211484105,1440665.0,1.4711109355870622,189048.26641401878
3234,Ohio,03-17-2021,993681,18855,,,8500.91966019625,10531244.0,1.8105408073617184,90094.56673311033
3235,Oklahoma,03-17-2021,434745,4788,,,10937.482230726482,3641940.0,1.1063025511041076,92038.58203661336
3236,Oregon,03-17-2021,160288,2349,,,3800.331789298385,3989307.0,1.4654871231782791,94584.06249607317
3237,Pennsylvania,03-17-2021,976442,24698,,,7627.267919071013,11064096.0,2.529387306158481,86424.8203931436
3238,Rhode Island,03-17-2021,132184,2588,,,12477.71061989256,3256522.0,1.957876898868244,307404.36923768197
3239,South Carolina,03-17-2021,536100,8933,,,10412.308782348371,5351834.0,1.6662936019399366,103945.06278655212
3240,South Dakota,03-17-2021,114966,1915,,,12995.515786308622,712963.0,1.66570986204617,80591.84386300258
3241,Tennessee,03-17-2021,795963,11658,,,11655.333426853671,7005827.0,1.4646409443655044,102586.7403583508
3242,Texas,03-17-2021,2742274,46827,,,9457.460526893456,20456710.0,1.7075974173259127,70550.39989990303
3243,Utah,03-17-2021,379780,2037,,,11846.069100094262,2975467.0,0.536363157617568,92810.5421218868
3244,Vermont,03-17-2021,17106,217,,,2741.3944797103795,1197954.0,1.2685607389220157,191983.19201139762
3245,Virginia,03-17-2021,598468,10154,,,7011.500999529144,6202924.0,1.6966654858739314,72671.90196635963
3246,Washington,03-17-2021,352012,5156,,,4622.678217540286,5576007.0,1.4647227935411293,73225.02102130653
3247,West Virginia,03-17-2021,136334,2565,,,7607.300070808925,2339388.0,1.8814088928660493,130535.49736712447
3248,Wisconsin,03-17-2021,627060,7201,,,10769.722765427654,7274574.0,1.1483749561445475,124940.42869356695
3249,Wyoming,03-17-2021,55449,693,,,9580.671747653168,664396.0,1.2497971108586268,114796.6597495676
3250,Alabama,03-18-2021,510048,10391,,,10402.381309291817,2362931.0,2.037259238346195,48191.75699060917
3251,Alaska,03-18-2021,61091,310,,,8341.113670382547,1812448.0,0.5080384798177617,247756.1872475377
3252,Arizona,03-18-2021,834607,16645,,,11466.402664095884,8190456.0,1.994351832658964,112526.09491480436
3253,Arkansas,03-18-2021,328045,5515,,,10870.321598089207,2791462.0,1.6811717904555776,92499.7779842561
3254,California,03-18-2021,3635179,57133,,,9199.196410690434,51460324.0,1.5736736503478728,130238.99971408848
3255,Colorado,03-18-2021,446580,6060,,,7754.826753648717,6611085.0,1.3569797124815262,114800.97368589215
3256,Connecticut,03-18-2021,295484,7822,,,8287.804039338207,6801571.0,2.6471822501387554,190772.04724332152
3257,Delaware,03-18-2021,91425,1517,,,9388.82521843075,1493986.0,1.6592835657642877,153423.82753932165
3258,Florida,03-18-2021,1994117,32598,,,9284.57686207816,23080032.0,1.6347084950381547,107460.25989609613
3259,Georgia,03-18-2021,1040817,18420,,,9802.91545321308,7545388.0,1.7697635607412254,71066.09579367799
3260,Hawaii,03-18-2021,29505,451,,,2033.7290376531207,1193436.0,1.5627713144643167,84289.82280884148
3261,Idaho,03-18-2021,176802,1938,,,9893.428610598945,659557.0,1.096141446363729,36907.275336935134
3262,Illinois,03-18-2021,1215992,23287,,,9596.032014656772,19299281.0,1.9150619411969816,152300.7703470559
3263,Indiana,03-18-2021,675388,12907,,,10032.175126804399,8515391.0,1.9110496484983448,126487.13596512533
3264,Iowa,03-18-2021,344860,5672,,,10930.343859248766,1345272.0,1.6447253958127936,42638.4200667497
3265,Kansas,03-18-2021,301085,4793,,,10334.793983758702,1293893.0,1.5919092615042263,44413.09793589018
3266,Kentucky,03-18-2021,419149,5504,,,9381.819125974527,4054812.0,1.313136855867484,90758.92528392297
3267,Louisiana,03-18-2021,439543,9974,,,9454.989831771425,5856585.0,2.269175029519296,125980.73823017324
3268,Maine,03-18-2021,47832,727,,,3558.367281351453,1704120.0,1.5199029938116742,126774.645666011
3269,Maryland,03-18-2021,396746,8113,,,6562.47105371108,8361452.0,2.044885140618935,138304.5745060936
3270,Massachusetts,03-18-2021,608318,16759,,,8825.79231376468,17607605.0,2.7549735500182475,255460.24426830138
3271,Michigan,03-18-2021,683398,16843,,,6842.97372036067,10970604.0,2.46459603335099,109850.41640227752
3272,Minnesota,03-18-2021,501458,6830,,,8891.679457099328,7325694.0,1.3620283254031245,129896.66701657133
3273,Mississippi,03-18-2021,301924,6938,,,10144.78777776247,1803620.0,2.297929280216213,60602.47655611329
3274,Missouri,03-18-2021,573559,8708,,,9345.266453634975,4684766.0,1.518239623125084,76331.09504502537
3275,Montana,03-18-2021,102616,1406,,,9601.245534619911,1152910.0,1.370156700709441,107871.79376821005
3276,Nebraska,03-18-2021,205539,2130,,,10625.421317529705,2495411.0,1.036299680352634,129001.27584253169
3277,Nevada,03-18-2021,300415,5157,,,9753.239770972641,2854529.0,1.7166253349533145,92674.81906760568
3278,New Hampshire,03-18-2021,79702,1207,,,5861.686784912382,1547159.0,1.5143911068731024,113785.87067398881
3279,New Jersey,03-18-2021,853188,24076,,,9605.604023332084,11462197.0,2.8218868526045844,129046.96927221776
3280,New Mexico,03-18-2021,189158,3877,,,9021.14573959059,2874746.0,2.049609321308113,137099.6871943301
3281,New York,03-18-2021,1767290,49262,,,9084.660643879031,41744092.0,2.7874316043207394,214583.29403033204
3282,North Carolina,03-18-2021,891314,11783,,,8498.34917416756,10098425.0,1.321980805866395,96284.74562179326
3283,North Dakota,03-18-2021,101403,1490,,,13306.397642186594,1442356.0,1.4693845349743104,189270.16436982816
3284,Ohio,03-18-2021,995785,18870,,,8518.919335107066,10547259.0,1.8067153050106202,90231.57471490533
3285,Oklahoma,03-18-2021,435317,4788,,,10937.482230726482,3653908.0,1.1063025511041076,92341.03560526474
3286,Oregon,03-18-2021,160622,2353,,,3808.250727819208,4003447.0,1.4649300842972943,94919.31336638582
3287,Pennsylvania,03-18-2021,979638,24722,,,7652.232789764154,11107528.0,2.523585242712104,86764.080175354
3288,Rhode Island,03-18-2021,132616,2594,,,12518.489919866786,3277327.0,1.9560234059238704,309368.28899685753
3289,South Carolina,03-18-2021,537498,8938,,,10439.461193610676,5376302.0,1.6628899084275663,104420.28825061947
3290,South Dakota,03-18-2021,115203,1919,,,13022.30576979379,713941.0,1.665755232068609,80702.39493409324
3291,Tennessee,03-18-2021,796624,11681,,,11665.012489065295,7026813.0,1.4663128401855832,102894.03960127538
3292,Texas,03-18-2021,2745694,47025,,,9469.255305607028,20486161.0,1.7126817482210326,70651.96949870225
3293,Utah,03-18-2021,380340,2041,,,11863.536577834146,2985214.0,0.5366251248882579,93114.56981033439
3294,Vermont,03-18-2021,17247,217,,,2763.9910318931898,1203609.0,1.2581898301153824,192889.45798724017
3295,Virginia,03-18-2021,600550,10182,,,7035.893189388951,6220455.0,1.6954458413121305,72877.29076579878
3296,Washington,03-18-2021,352907,5168,,,4634.431501532589,5592845.0,1.4644084702201996,73446.14034629245
3297,West Virginia,03-18-2021,136716,2570,,,7628.6152865808435,2348502.0,1.8798092395915615,131044.04939996553
3298,Wisconsin,03-18-2021,627743,7208,,,10781.453254772832,7304565.0,1.1482406016474895,125455.5225529392
3299,Wyoming,03-18-2021,55479,693,,,9585.855252358926,665701.0,1.2491212891364298,115022.14220426812
3300,Alabama,03-19-2021,510579,10425,,,10413.21100468369,2367598.0,2.0417996039790123,48286.940019599504
3301,Alaska,03-19-2021,61162,310,,,8350.272368753802,1820986.0,0.5074812559342566,248923.30615341503
3302,Arizona,03-19-2021,835030,16691,,,11472.214127846984,8219560.0,1.9988503407063216,112925.94560277589
3303,Arkansas,03-19-2021,328273,5529,,,10877.876760717396,2799419.0,1.6842688859577242,92763.44653264427
3304,California,03-19-2021,3638212,57313,,,9206.583998070673,51601716.0,1.576534351405246,130596.84341222714
3305,Colorado,03-19-2021,448362,6065,,,7785.771044201367,6643515.0,1.3527016116441626,115364.1180981382
3306,Connecticut,03-19-2021,296691,7832,,,8321.658256404042,6839535.0,2.6397834784337912,191836.8703557385
3307,Delaware,03-19-2021,91635,1522,,,9410.391018768409,1500896.0,1.660937414743275,154133.44506471793
3308,Florida,03-19-2021,1999257,32651,,,9308.508619879272,23179407.0,1.6331567177206332,107922.94830689099
3309,Georgia,03-19-2021,1042417,18464,,,9817.985023296143,7568654.0,1.7712681201476952,71285.2261796483
3310,Hawaii,03-19-2021,29763,452,,,2045.6651448718528,1199823.0,1.557105372186162,84740.9229082855
3311,Idaho,03-19-2021,177185,1941,,,9914.860399593746,661299.0,1.0954651917487372,37004.753604373655
3312,Illinois,03-19-2021,1218387,23304,,,9614.93221850277,19389098.0,1.9126927651066528,153009.56350314608
3313,Indiana,03-19-2021,676247,12922,,,10044.934664187249,8556561.0,1.9108402699013824,127098.67281501091
3314,Iowa,03-19-2021,345304,5672,,,10944.416447178668,1347691.0,1.6426105692375417,42715.09031495339
3315,Kansas,03-19-2021,301519,4798,,,10349.69110778996,1293893.0,1.5912761716508743,44413.09793589018
3316,Kentucky,03-19-2021,419872,5695,,,9398.00204715072,4072876.0,1.3563657495617711,91163.25210014252
3317,Louisiana,03-19-2021,439737,9988,,,9459.162957102422,5876550.0,2.271357652414966,126410.20445302587
3318,Maine,03-19-2021,48071,728,,,3576.1472148738444,1683712.0,1.5144265773543302,125256.43276506981
3319,Maryland,03-19-2021,397898,8132,,,6581.525982188936,8394319.0,2.043739852927132,138848.21889349088
3320,Massachusetts,03-19-2021,610481,16803,,,8857.174236993442,17714455.0,2.7524198132292406,257010.4793570637
3321,Michigan,03-19-2021,687815,16857,,,6887.201849390654,11020700.0,2.4508043587301818,110352.03568049488
3322,Minnesota,03-19-2021,502893,6839,,,8917.124379746763,7361037.0,1.3599314367072122,130523.35684314152
3323,Mississippi,03-19-2021,302316,6945,,,10157.959161318871,1803796.0,2.2972651133251296,60608.390238526365
3324,Missouri,03-19-2021,574201,8709,,,9355.726861480085,4703311.0,1.5167162718281575,76633.25744921163
3325,Montana,03-19-2021,102768,1409,,,9615.467384246309,1157928.0,1.3710493538844777,108341.30193548146
3326,Nebraska,03-19-2021,205814,2133,,,10639.637553194569,2505485.0,1.0363726471474244,129522.05532648748
3327,Nevada,03-19-2021,300680,5161,,,9761.843231316856,2863567.0,1.7164427298124252,92968.24576417556
3328,New Hampshire,03-19-2021,79996,1213,,,5883.309026697585,1567760.0,1.5163258162908146,115300.97204479482
3329,New Jersey,03-19-2021,857739,24103,,,9656.841387090346,11572610.0,2.810062268359023,130290.05234069526
3330,New Mexico,03-19-2021,189374,3882,,,9031.4470087928,2885907.0,2.0499118147158533,137631.9671275054
3331,New York,03-19-2021,1772367,49335,,,9110.758693485475,42015555.0,2.7835657061996755,215978.73520431554
3332,North Carolina,03-19-2021,893229,11805,,,8516.607990553852,10139076.0,1.3216095760437694,96672.33786457087
3333,North Dakota,03-19-2021,101514,1491,,,13320.963386181176,1445254.0,1.4687629292511375,189650.4483887138
3334,Ohio,03-19-2021,997336,18890,,,8532.188106868793,10591209.0,1.8387985593621408,90607.56602304713
3335,Oklahoma,03-19-2021,435742,4788,,,10980.393841653124,3659772.0,1.1019790973806132,92489.2297669101
3336,Oregon,03-19-2021,160994,2357,,,3817.07062341725,4021248.0,1.4640297153931203,95341.36433826953
3337,Pennsylvania,03-19-2021,983109,24758,,,7679.345764162115,11158837.0,2.518337234223265,87164.86945895673
3338,Rhode Island,03-19-2021,133039,2595,,,12558.419651091555,3301005.0,1.9505558520433857,311603.4099801673
3339,South Carolina,03-19-2021,538801,8966,,,10464.768483935988,5395578.0,1.6640652114602608,104794.6729998986
3340,South Dakota,03-19-2021,115518,1919,,,13057.912709868999,712963.0,1.6612129711386967,80591.84386300258
3341,Tennessee,03-19-2021,798621,11709,,,11694.254678530671,7034682.0,1.4661522799926374,103009.26583507756
3342,Texas,03-19-2021,2749624,47198,,,9482.808954830516,20526908.0,1.7165256049554412,70792.49635491331
3343,Utah,03-19-2021,380787,2058,,,11877.479368101516,2993901.0,0.5404596270355868,93385.53405877431
3344,Vermont,03-19-2021,17393,217,,,2787.388880252697,1214526.0,1.247628356235267,194639.00805943686
3345,Virginia,03-19-2021,602182,10092,,,7055.013292103269,6248924.0,1.6759052910913976,73210.826430121
3346,Washington,03-19-2021,353792,5174,,,4646.05346391604,5630802.0,1.4624412083936325,73944.59777701407
3347,West Virginia,03-19-2021,137092,2600,,,7649.595708387757,2358160.0,1.8965366323344908,131582.9560856336
3348,Wisconsin,03-19-2021,628428,7222,,,10793.218094013604,7336112.0,1.149216775827939,125997.34063108315
3349,Wyoming,03-19-2021,55581,693,,,9603.479168358503,668703.0,1.2468289523398284,115540.83824182431
3350,Alabama,03-20-2021,511087,10436,,,10423.571617224314,2371772.0,2.041922412426847,48372.06835964786
3351,Alaska,03-20-2021,61165,310,,,8350.272368753802,1824902.0,0.5074812559342566,249458.61156866635
3352,Arizona,03-20-2021,835765,16733,,,11482.312061315202,8250038.0,2.0021178202006547,113344.67324392473
3353,Arkansas,03-20-2021,328547,5533,,,10886.9562105425,2804807.0,1.6840817295546755,92941.98695475252
3354,California,03-20-2021,3640524,57343,,,9212.020290531364,51811542.0,1.5779392363581817,131127.8841486595
3355,Colorado,03-20-2021,449828,6068,,,7811.228019482053,6685482.0,1.3489600469512792,116092.87176908266
3356,Connecticut,03-20-2021,296691,7832,,,8321.658256404042,6877464.0,2.6397834784337912,192900.7117800053
3357,Delaware,03-20-2021,91942,1526,,,9441.91816497632,1507282.0,1.6597420112679733,154789.25078355742
3358,Florida,03-20-2021,2004362,32713,,,9332.277418240106,23272104.0,1.6320904108140146,108354.54405648043
3359,Georgia,03-20-2021,1044134,18530,,,9834.156555691528,7589490.0,1.7746764304198503,71481.46965605496
3360,Hawaii,03-20-2021,29765,453,,,2051.6685124079013,1205647.0,1.5559916003993253,85152.25952628486
3361,Idaho,03-20-2021,177420,1941,,,9928.010452893432,662892.0,1.0940142035847142,37093.89417844344
3362,Illinois,03-20-2021,1220326,23329,,,9630.233886668697,19481259.0,1.9117022828326202,153736.85439527596
3363,Indiana,03-20-2021,677135,12926,,,10058.124965928768,8592072.0,1.9089251035613282,127626.15119918113
3364,Iowa,03-20-2021,345642,5674,,,10955.129363215396,1349418.0,1.6415829094843797,42769.82761079786
3365,Kansas,03-20-2021,301519,4798,,,10349.69110778996,1298420.0,1.5912761716508743,44568.48798310103
3366,Kentucky,03-20-2021,420512,5720,,,9412.327177929092,4085678.0,1.3602465565786468,91449.79948174363
3367,Louisiana,03-20-2021,439737,9988,,,9459.162957102422,5885264.0,2.271357652414966,126597.65091763585
3368,Maine,03-20-2021,48293,728,,,3592.6624669322996,1694082.0,1.5074648499782577,126027.8884580706
3369,Maryland,03-20-2021,399016,8158,,,6600.018525624909,8433019.0,2.0445295426749803,139488.34539704386
3370,Massachusetts,03-20-2021,612857,16832,,,8891.646474437515,17821227.0,2.7464808266855067,258559.58278146558
3371,Michigan,03-20-2021,691070,16906,,,6919.794686156014,11065893.0,2.4463513102869463,110804.56043377813
3372,Minnesota,03-20-2021,504273,6845,,,8941.594061456492,7396838.0,1.3573996624844082,131158.16776697483
3373,Mississippi,03-20-2021,302677,6955,,,10170.088930359334,1804064.0,2.2978290388764258,60617.395164019006
3374,Missouri,03-20-2021,574847,8713,,,9366.252443205849,4721475.0,1.5157076578637445,76929.21204126549
3375,Montana,03-20-2021,102966,1414,,,9633.993214680691,1163468.0,1.3732688460268438,108859.65092844352
3376,Nebraska,03-20-2021,206246,2135,,,10661.969967039013,2512723.0,1.0351715912066173,129896.22664918672
3377,Nevada,03-20-2021,300951,5171,,,9770.64148698962,2869928.0,1.7182199095533826,93174.76127832486
3378,New Hampshire,03-20-2021,80316,1217,,,5906.843439525017,1574693.0,1.5152647044175511,115810.85980770914
3379,New Jersey,03-20-2021,862648,24134,,,9712.10928836244,11643730.0,2.797664864463837,131090.75577081778
3380,New Mexico,03-20-2021,189560,3889,,,9040.31754616137,2898931.0,2.051593163114581,138253.09550754973
3381,New York,03-20-2021,1779034,49401,,,9145.030053880624,42294145.0,2.7768440625642907,217410.8123443312
3382,North Carolina,03-20-2021,895263,11820,,,8536.001427906183,10179237.0,1.320282419802896,97055.25813866481
3383,North Dakota,03-20-2021,101602,1492,,,13332.511003041747,1447016.0,1.468475030019094,189881.6631717629
3384,Ohio,03-20-2021,998819,18904,,,8544.875140087774,10632732.0,1.8360683967765927,90962.79439820004
3385,Oklahoma,03-20-2021,435747,4788,,,10980.393841653124,3671020.0,1.1019790973806132,92773.48759947947
3386,Oregon,03-20-2021,161320,2362,,,3824.7998867639208,4038731.0,1.4641705926109596,95755.87572198076
3387,Pennsylvania,03-20-2021,986712,24783,,,7707.489828338394,11212190.0,2.5116751392503587,87581.62501155095
3388,Rhode Island,03-20-2021,133039,2595,,,12558.419651091555,3323071.0,1.9505558520433857,313686.36376079544
3389,South Carolina,03-20-2021,540390,8977,,,10495.63055939794,5418440.0,1.6612076463295031,105238.70620896792
3390,South Dakota,03-20-2021,115723,1922,,,13081.08548039414,712963.0,1.660862577015805,80591.84386300258
3391,Tennessee,03-20-2021,798621,11709,,,11694.254678530671,7060847.0,1.4661522799926374,103392.40148222905
3392,Texas,03-20-2021,2752279,47298,,,9491.965427779207,20619793.0,1.7185031023380988,71112.83495748929
3393,Utah,03-20-2021,381254,2060,,,11892.045996859597,3000788.0,0.5403221998982306,93600.35284305036
3394,Vermont,03-20-2021,17555,219,,,2813.350876377629,1231862.0,1.2475078325263458,197417.2621632753
3395,Virginia,03-20-2021,603745,10104,,,7055.013292103269,6273145.0,1.6759052910913976,73494.59359178979
3396,Washington,03-20-2021,354782,5174,,,4659.054303192442,5651370.0,1.4583603452260825,74214.70006210197
3397,West Virginia,03-20-2021,137478,2600,,,7671.13412013635,2374807.0,1.8912116847786555,132511.84194153716
3398,Wisconsin,03-20-2021,628969,7240,,,10802.509740771642,7359017.0,1.1510901173189776,126390.73281036766
3399,Wyoming,03-20-2021,55581,693,,,9603.479168358503,669237.0,1.2468289523398284,115633.1046255868
3400,Alabama,03-21-2021,511460,10436,,,10431.178917377174,2375666.0,2.0404332694638883,48451.48612585493
3401,Alaska,03-21-2021,61165,310,,,8350.272368753802,1824902.0,0.5074812559342566,249458.61156866635
3402,Arizona,03-21-2021,836253,16745,,,11489.0165395907,8290756.0,2.0023844458555007,113904.0850193791
3403,Arkansas,03-21-2021,328655,5539,,,10890.534971787432,2810500.0,1.6853539425841688,93130.6340637099
3404,California,03-21-2021,3641876,57404,,,9215.13578216037,52039801.0,1.5793282533736324,131705.57627192984
3405,Colorado,03-21-2021,450630,6073,,,7825.15468672292,6720931.0,1.3476688192086634,116708.44088008205
3406,Connecticut,03-21-2021,296691,7832,,,8321.658256404042,6877464.0,2.6397834784337912,192900.7117800053
3407,Delaware,03-21-2021,92287,1529,,,9477.347694102473,1514610.0,1.6567880633241951,155541.79452105437
3408,Florida,03-21-2021,2008349,32742,,,9350.840826479996,23357150.0,1.6302943362931444,108750.51687242466
3409,Georgia,03-21-2021,1045694,18530,,,9848.849386522512,7612987.0,1.7720289109433545,71702.77571120599
3410,Hawaii,03-21-2021,29830,454,,,2056.683089996836,1209327.0,1.5556318681318682,85412.17002666908
3411,Idaho,03-21-2021,177420,1941,,,9928.010452893432,664181.0,1.0940142035847142,37166.023619734035
3412,Illinois,03-21-2021,1221775,23357,,,9641.668707283665,19558920.0,1.911726790939412,154349.71816599998
3413,Indiana,03-21-2021,677905,12946,,,10069.56250234878,8624407.0,1.9097071123535008,128106.45345910465
3414,Iowa,03-21-2021,345785,5675,,,10959.661750769395,1350867.0,1.64119322700522,42815.753691677215
3415,Kansas,03-21-2021,301519,4798,,,10349.69110778996,1298420.0,1.5912761716508743,44568.48798310103
3416,Kentucky,03-21-2021,420828,5738,,,9419.400211250912,4088421.0,1.3635024285456292,91511.19609693905
3417,Louisiana,03-21-2021,439737,9988,,,9459.162957102422,5885264.0,2.271357652414966,126597.65091763585
3418,Maine,03-21-2021,48464,729,,,3605.383674598947,1669404.0,1.5042093100033014,124192.01733059964
3419,Maryland,03-21-2021,400023,8170,,,6616.675047306508,8463097.0,2.0423825630026275,139985.85767027034
3420,Massachusetts,03-21-2021,614668,16867,,,8917.921399526414,17931886.0,2.7440829846356083,260165.08081316762
3421,Michigan,03-21-2021,691070,16906,,,6919.794686156014,11104442.0,2.4463513102869463,111190.5577500509
3422,Minnesota,03-21-2021,505224,6850,,,8958.456863852109,7424801.0,1.3558342438205628,131653.9979913583
3423,Mississippi,03-21-2021,302837,6956,,,10175.465005280314,1804320.0,2.296945221356704,60625.99688389258
3424,Missouri,03-21-2021,575253,8718,,,9372.867592092323,4737537.0,1.5155070899239118,77190.91775903522
3425,Montana,03-21-2021,103060,1414,,,9642.788305897016,1168518.0,1.3720163011837765,109332.15316932047
3426,Nebraska,03-21-2021,206388,2135,,,10669.310714182324,2517512.0,1.0344593677927012,130143.79593136506
3427,Nevada,03-21-2021,301178,5172,,,9778.011243586363,2877909.0,1.7172569045547816,93433.8715311822
3428,New Hampshire,03-21-2021,80543,1217,,,5923.538163624477,1574693.0,1.5109941273605405,115810.85980770914
3429,New Jersey,03-21-2021,865886,24174,,,9748.564261741754,11644702.0,2.791822480095532,131101.6990179224
3430,New Mexico,03-21-2021,189731,3889,,,9048.47271761312,2911416.0,2.049744111399824,138848.51840564967
3431,New York,03-21-2021,1782769,49426,,,9164.229623563522,42552274.0,2.772428733055152,218737.7107975245
3432,North Carolina,03-21-2021,895263,11820,,,8536.001427906183,10211781.0,1.320282419802896,97365.55313630213
3433,North Dakota,03-21-2021,101651,1492,,,13338.940926066385,1448603.0,1.4677671641203731,190089.9139440098
3434,Ohio,03-21-2021,999750,18919,,,8552.839825136238,10673786.0,1.834358589647412,91314.01048840373
3435,Oklahoma,03-21-2021,435755,4788,,,10980.393841653124,3671020.0,1.1019790973806132,92773.48759947947
3436,Oregon,03-21-2021,161531,2363,,,3829.802569482165,4038731.0,1.4628770947991407,95755.87572198076
3437,Pennsylvania,03-21-2021,988656,24796,,,7722.67496870994,11263489.0,2.508051334336716,87982.33618229168
