,date,location,total_vaccinations,people_fully_vaccinated
1749,2021-02-16,Oklahoma,694616.0,206173.0
1750,2021-02-16,Oregon,685214.0,199679.0
1751,2021-02-16,Pennsylvania,1832629.0,457037.0
1752,2021-02-16,Rhode Island,147019.0,46511.0
1753,2021-02-16,South Carolina,738476.0,183497.0
1754,2021-02-16,South Dakota,162885.0,51631.0
1755,2021-02-16,Tennessee,992988.0,313510.0
1756,2021-02-16,Texas,4256383.0,1215236.0
1757,2021-02-16,Utah,532635.0,118086.0
1758,2021-02-16,Vermont,114986.0,36773.0
1759,2021-02-16,Virginia,1431501.0,354097.0
1760,2021-02-16,Washington,1201284.0,296840.0
1761,2021-02-16,West Virginia,393643.0,142817.0
1762,2021-02-16,Wisconsin,991691.0,243483.0
1763,2021-02-16,Wyoming,100186.0,27531.0
1764,2021-02-17,Alabama,650020.0,154341.0
1765,2021-02-17,Alaska,193617.0,62474.0
1766,2021-02-17,Arizona,1164900.0,267967.0
1767,2021-02-17,Arkansas,486949.0,138254.0
1768,2021-02-17,California,6323011.0,1507829.0
1769,2021-02-17,Colorado,1024167.0,314557.0
1770,2021-02-17,Connecticut,738191.0,218777.0
1771,2021-02-17,Delaware,155111.0,35601.0
1772,2021-02-17,Florida,3702569.0,1180757.0
1773,2021-02-17,Georgia,1473440.0,402578.0
1774,2021-02-17,Hawaii,240715.0,69799.0
1775,2021-02-17,Idaho,270169.0,67805.0
1776,2021-02-17,Illinois,1996099.0,431310.0
1777,2021-02-17,Indiana,1113413.0,313895.0
1778,2021-02-17,Iowa,495487.0,122291.0
1779,2021-02-17,Kansas,405166.0,106249.0
1780,2021-02-17,Kentucky,719857.0,202064.0
1781,2021-02-17,Louisiana,791574.0,258404.0
1782,2021-02-17,Maine,242445.0,65928.0
1783,2021-02-17,Maryland,903172.0,253696.0
1784,2021-02-17,Massachusetts,1170398.0,288309.0
1785,2021-02-17,Michigan,1680901.0,526520.0
1786,2021-02-17,Minnesota,925182.0,240414.0
1787,2021-02-17,Mississippi,438364.0,119684.0
1788,2021-02-17,Missouri,892006.0,244879.0
1789,2021-02-17,Montana,184579.0,51293.0
1790,2021-02-17,Nebraska,294904.0,91998.0
1791,2021-02-17,Nevada,453012.0,109852.0
1792,2021-02-17,New Hampshire,218316.0,66108.0
1793,2021-02-17,New Jersey,1480413.0,407180.0
1794,2021-02-17,New Mexico,447379.0,139262.0
1795,2021-02-17,North Carolina,1734825.0,509113.0
1796,2021-02-17,North Dakota,154087.0,49615.0
1797,2021-02-17,Ohio,1825178.0,496235.0
1798,2021-02-17,Oklahoma,696437.0,206905.0
1799,2021-02-17,Oregon,692781.0,202959.0
1800,2021-02-17,Pennsylvania,1950185.0,498866.0
1801,2021-02-17,Rhode Island,151436.0,48089.0
1802,2021-02-17,South Carolina,755422.0,190900.0
1803,2021-02-17,South Dakota,165865.0,52337.0
1804,2021-02-17,Tennessee,999517.0,314957.0
1805,2021-02-17,Texas,4312301.0,1249085.0
1806,2021-02-17,Utah,532635.0,118086.0
1807,2021-02-17,Vermont,115964.0,36957.0
1808,2021-02-17,Virginia,1460103.0,368764.0
1809,2021-02-17,Washington,1225920.0,312815.0
1810,2021-02-17,West Virginia,396009.0,144370.0
1811,2021-02-17,Wisconsin,1012491.0,252667.0
1812,2021-02-17,Wyoming,100186.0,27531.0
1813,2021-02-18,Alabama,672038.0,165104.0
1814,2021-02-18,Alaska,199151.0,65245.0
1815,2021-02-18,Arizona,1202770.0,283955.0
1816,2021-02-18,Arkansas,490737.0,140662.0
1817,2021-02-18,California,6496140.0,1581541.0
1818,2021-02-18,Colorado,1053041.0,322769.0
1819,2021-02-18,Connecticut,767183.0,231795.0
1820,2021-02-18,Delaware,159845.0,37499.0
1821,2021-02-18,Florida,3819224.0,1231696.0
1822,2021-02-18,Georgia,1569216.0,462570.0
1823,2021-02-18,Hawaii,247392.0,73236.0
1824,2021-02-18,Idaho,278474.0,71408.0
1825,2021-02-18,Illinois,2037388.0,446598.0
1826,2021-02-18,Indiana,1125976.0,320425.0
1827,2021-02-18,Iowa,507650.0,124111.0
1828,2021-02-18,Kansas,417825.0,112651.0
1829,2021-02-18,Kentucky,726168.0,205575.0
1830,2021-02-18,Louisiana,795511.0,259851.0
1831,2021-02-18,Maine,242445.0,65928.0
1832,2021-02-18,Maryland,930567.0,265183.0
1833,2021-02-18,Massachusetts,1214821.0,299871.0
1834,2021-02-18,Michigan,1718790.0,545553.0
1835,2021-02-18,Minnesota,957275.0,257283.0
1836,2021-02-18,Mississippi,438364.0,119684.0
1837,2021-02-18,Missouri,915475.0,259295.0
1838,2021-02-18,Montana,190070.0,53250.0
1839,2021-02-18,Nebraska,305057.0,96439.0
1840,2021-02-18,Nevada,466981.0,117870.0
1841,2021-02-18,New Hampshire,226863.0,69617.0
1842,2021-02-18,New Jersey,1542174.0,433066.0
1843,2021-02-18,New Mexico,456034.0,144049.0
1844,2021-02-18,North Carolina,1782267.0,540933.0
1845,2021-02-18,North Dakota,156751.0,50438.0
1846,2021-02-18,Ohio,1861434.0,514513.0
1847,2021-02-18,Oklahoma,700440.0,209203.0
1848,2021-02-18,Oregon,708570.0,209930.0
1849,2021-02-18,Pennsylvania,2002786.0,518285.0
1850,2021-02-18,Rhode Island,159931.0,51711.0
1851,2021-02-18,South Carolina,778113.0,201703.0
1852,2021-02-18,South Dakota,171175.0,54611.0
1853,2021-02-18,Tennessee,1014351.0,318673.0
1854,2021-02-18,Texas,4333726.0,1259237.0
1855,2021-02-18,Utah,551742.0,126080.0
1856,2021-02-18,Vermont,118184.0,38381.0
1857,2021-02-18,Virginia,1503786.0,396059.0
1858,2021-02-18,Washington,1255764.0,327192.0
1859,2021-02-18,West Virginia,403532.0,148742.0
1860,2021-02-18,Wisconsin,1040145.0,266163.0
1861,2021-02-18,Wyoming,105426.0,30110.0
1862,2021-02-19,Alabama,739132.0,192304.0
1863,2021-02-19,Alaska,216223.0,71892.0
1864,2021-02-19,Arizona,1376405.0,335248.0
1865,2021-02-19,Arkansas,517271.0,150812.0
1866,2021-02-19,California,6964603.0,1753917.0
1867,2021-02-19,Colorado,1132448.0,345623.0
1868,2021-02-19,Connecticut,822615.0,253770.0
1869,2021-02-19,Delaware,175305.0,43614.0
1870,2021-02-19,Florida,4198451.0,1378573.0
1871,2021-02-19,Georgia,1720789.0,527556.0
1872,2021-02-19,Hawaii,301369.0,90892.0
1873,2021-02-19,Idaho,304647.0,81497.0
1874,2021-02-19,Illinois,2174539.0,492551.0
1875,2021-02-19,Indiana,1194094.0,350440.0
1876,2021-02-19,Iowa,552706.0,134995.0
1877,2021-02-19,Kansas,466718.0,128614.0
1878,2021-02-19,Kentucky,779109.0,228157.0
1879,2021-02-19,Louisiana,859565.0,285057.0
1880,2021-02-19,Maine,268162.0,75845.0
1881,2021-02-19,Maryland,1011323.0,300029.0
1882,2021-02-19,Massachusetts,1316402.0,326108.0
1883,2021-02-19,Michigan,1833886.0,591771.0
1884,2021-02-19,Minnesota,1051784.0,293643.0
1885,2021-02-19,Mississippi,474304.0,131916.0
1886,2021-02-19,Missouri,1014248.0,295456.0
1887,2021-02-19,Montana,221225.0,62657.0
1888,2021-02-19,Nebraska,347754.0,110603.0
1889,2021-02-19,Nevada,522332.0,138633.0
1890,2021-02-19,New Hampshire,241386.0,74721.0
1891,2021-02-19,New Jersey,1604448.0,458928.0
1892,2021-02-19,New Mexico,562580.0,177122.0
1893,2021-02-19,North Carolina,1959215.0,616620.0
1894,2021-02-19,North Dakota,182325.0,58099.0
1895,2021-02-19,Ohio,1999736.0,563650.0
1896,2021-02-19,Oklahoma,813518.0,240890.0
1897,2021-02-19,Oregon,767637.0,234021.0
1898,2021-02-19,Pennsylvania,2184973.0,577183.0
1899,2021-02-19,Rhode Island,181725.0,57064.0
1900,2021-02-19,South Carolina,848054.0,222887.0
1901,2021-02-19,South Dakota,218198.0,69083.0
1902,2021-02-19,Tennessee,1083579.0,339016.0
1903,2021-02-19,Texas,4542622.0,1331268.0
1904,2021-02-19,Utah,584648.0,136006.0
1905,2021-02-19,Vermont,127619.0,40829.0
1906,2021-02-19,Virginia,1645485.0,459751.0
1907,2021-02-19,Washington,1362197.0,364470.0
1908,2021-02-19,West Virginia,440614.0,161329.0
1909,2021-02-19,Wisconsin,1137395.0,306537.0
1910,2021-02-19,Wyoming,124310.0,36651.0
1911,2021-02-20,Alabama,776936.0,214512.0
1912,2021-02-20,Alaska,227403.0,78623.0
1913,2021-02-20,Arizona,1425295.0,356055.0
1914,2021-02-20,Arkansas,520904.0,152675.0
1915,2021-02-20,California,7201713.0,1864867.0
1916,2021-02-20,Colorado,1167895.0,360392.0
1917,2021-02-20,Connecticut,847820.0,265343.0
1918,2021-02-20,Delaware,180600.0,46527.0
1919,2021-02-20,Florida,4205898.0,1382923.0
1920,2021-02-20,Georgia,1786755.0,568299.0
1921,2021-02-20,Hawaii,312730.0,96971.0
1922,2021-02-20,Idaho,313466.0,85566.0
1923,2021-02-20,Illinois,2261482.0,527382.0
1924,2021-02-20,Indiana,1234416.0,372868.0
1925,2021-02-20,Iowa,577374.0,141104.0
1926,2021-02-20,Kansas,488738.0,138765.0
1927,2021-02-20,Kentucky,796952.0,236951.0
1928,2021-02-20,Louisiana,877683.0,293295.0
1929,2021-02-20,Maine,268322.0,75889.0
1930,2021-02-20,Maryland,1054467.0,320657.0
1931,2021-02-20,Massachusetts,1375439.0,343624.0
1932,2021-02-20,Michigan,1884038.0,617751.0
1933,2021-02-20,Minnesota,1097316.0,321228.0
1934,2021-02-20,Mississippi,481424.0,135591.0
1935,2021-02-20,Missouri,1042872.0,308971.0
1936,2021-02-20,Montana,228890.0,66619.0
1937,2021-02-20,Nebraska,360582.0,114580.0
1938,2021-02-20,Nevada,555742.0,157477.0
1939,2021-02-20,New Hampshire,250296.0,78361.0
1940,2021-02-20,New Jersey,1648599.0,484965.0
1941,2021-02-20,New Mexico,578916.0,186104.0
1942,2021-02-20,North Carolina,2008811.0,651958.0
1943,2021-02-20,North Dakota,188496.0,61624.0
1944,2021-02-20,Ohio,2066995.0,602623.0
1945,2021-02-20,Oklahoma,830903.0,251032.0
1946,2021-02-20,Oregon,794779.0,249241.0
1947,2021-02-20,Pennsylvania,2231800.0,596337.0
1948,2021-02-20,Rhode Island,190896.0,59553.0
1949,2021-02-20,South Carolina,879776.0,237292.0
1950,2021-02-20,South Dakota,225848.0,73029.0
1951,2021-02-20,Tennessee,1097826.0,344665.0
1952,2021-02-20,Texas,4614697.0,1367318.0
1953,2021-02-20,Utah,610074.0,146105.0
1954,2021-02-20,Vermont,132112.0,43084.0
1955,2021-02-20,Virginia,1671217.0,477252.0
1956,2021-02-20,Washington,1407229.0,389841.0
1957,2021-02-20,West Virginia,458087.0,169795.0
1958,2021-02-20,Wisconsin,1188631.0,334625.0
1959,2021-02-20,Wyoming,129060.0,39323.0
1960,2021-02-21,Alabama,788613.0,219639.0
1961,2021-02-21,Alaska,235141.0,82272.0
1962,2021-02-21,Arizona,1469676.0,376371.0
1963,2021-02-21,Arkansas,528467.0,157511.0
1964,2021-02-21,California,7453468.0,1974488.0
1965,2021-02-21,Colorado,1202161.0,378242.0
1966,2021-02-21,Connecticut,860534.0,270792.0
1967,2021-02-21,Delaware,180940.0,46803.0
1968,2021-02-21,Florida,4387051.0,1481148.0
1969,2021-02-21,Georgia,1850856.0,609520.0
1970,2021-02-21,Hawaii,322966.0,102818.0
1971,2021-02-21,Idaho,326336.0,92265.0
1972,2021-02-21,Illinois,2339546.0,560403.0
1973,2021-02-21,Indiana,1269839.0,393133.0
1974,2021-02-21,Iowa,599489.0,147615.0
1975,2021-02-21,Kansas,509332.0,148378.0
1976,2021-02-21,Kentucky,824007.0,253857.0
1977,2021-02-21,Louisiana,894519.0,301923.0
1978,2021-02-21,Maine,268693.0,76101.0
1979,2021-02-21,Maryland,1087762.0,342271.0
1980,2021-02-21,Massachusetts,1426512.0,367709.0
1981,2021-02-21,Michigan,1933648.0,647617.0
1982,2021-02-21,Minnesota,1136840.0,344300.0
1983,2021-02-21,Mississippi,491117.0,140550.0
1984,2021-02-21,Missouri,1083721.0,336446.0
1985,2021-02-21,Montana,237099.0,70876.0
1986,2021-02-21,Nebraska,372655.0,118472.0
1987,2021-02-21,Nevada,569810.0,165269.0
1988,2021-02-21,New Hampshire,260809.0,81490.0
1989,2021-02-21,New Jersey,1689031.0,510377.0
1990,2021-02-21,New Mexico,595951.0,194771.0
1991,2021-02-21,North Carolina,2068505.0,691447.0
1992,2021-02-21,North Dakota,194406.0,65293.0
1993,2021-02-21,Ohio,2140688.0,649412.0
1994,2021-02-21,Oklahoma,865961.0,274345.0
1995,2021-02-21,Oregon,821720.0,265789.0
1996,2021-02-21,Pennsylvania,2306828.0,631998.0
1997,2021-02-21,Rhode Island,198626.0,61609.0
1998,2021-02-21,South Carolina,910669.0,254826.0
1999,2021-02-21,South Dakota,232725.0,75719.0
2000,2021-02-21,Tennessee,1117120.0,355245.0
2001,2021-02-21,Texas,4673868.0,1400924.0
2002,2021-02-21,Utah,610580.0,146286.0
2003,2021-02-21,Vermont,137144.0,45017.0
2004,2021-02-21,Virginia,1705294.0,501118.0
2005,2021-02-21,Washington,1444507.0,411387.0
2006,2021-02-21,West Virginia,463513.0,173068.0
2007,2021-02-21,Wisconsin,1230619.0,359360.0
2008,2021-02-21,Wyoming,129470.0,39474.0
2009,2021-02-22,Alabama,793614.0,228101.0
2010,2021-02-22,Alaska,238279.0,84131.0
2011,2021-02-22,Arizona,1506572.0,386775.0
2012,2021-02-22,Arkansas,535413.0,161660.0
2013,2021-02-22,California,7604725.0,2045420.0
2014,2021-02-22,Colorado,1231699.0,392378.0
2015,2021-02-22,Connecticut,882777.0,277754.0
2016,2021-02-22,Delaware,183901.0,46587.0
2017,2021-02-22,Florida,4390626.0,1460844.0
2018,2021-02-22,Georgia,1873683.0,620186.0
2019,2021-02-22,Hawaii,331321.0,107829.0
2020,2021-02-22,Idaho,336243.0,98837.0
2021,2021-02-22,Illinois,2354395.0,578393.0
2022,2021-02-22,Indiana,1292340.0,406193.0
2023,2021-02-22,Iowa,611188.0,152158.0
2024,2021-02-22,Kansas,514728.0,163500.0
2025,2021-02-22,Kentucky,839508.0,267789.0
2026,2021-02-22,Louisiana,903226.0,302205.0
2027,2021-02-22,Maine,297116.0,92472.0
2028,2021-02-22,Maryland,1111529.0,369686.0
2029,2021-02-22,Massachusetts,1468992.0,382100.0
2030,2021-02-22,Michigan,1972201.0,681226.0
2031,2021-02-22,Minnesota,1138309.0,346167.0
2032,2021-02-22,Mississippi,499055.0,148214.0
2033,2021-02-22,Missouri,1103908.0,329170.0
2034,2021-02-22,Montana,240814.0,72225.0
2035,2021-02-22,Nebraska,380648.0,118426.0
2036,2021-02-22,Nevada,586518.0,174793.0
2037,2021-02-22,New Hampshire,267893.0,85308.0
2038,2021-02-22,New Jersey,1711610.0,551548.0
2039,2021-02-22,New Mexico,604732.0,200459.0
2040,2021-02-22,North Carolina,2105120.0,706245.0
2041,2021-02-22,North Dakota,196365.0,63546.0
2042,2021-02-22,Ohio,2196607.0,685269.0
2043,2021-02-22,Oklahoma,891227.0,288951.0
2044,2021-02-22,Oregon,844210.0,277357.0
2045,2021-02-22,Pennsylvania,2358058.0,654674.0
2046,2021-02-22,Rhode Island,206034.0,62287.0
2047,2021-02-22,South Carolina,932588.0,272452.0
2048,2021-02-22,South Dakota,235964.0,77002.0
2049,2021-02-22,Tennessee,1130834.0,356656.0
2050,2021-02-22,Texas,4711180.0,1434295.0
2051,2021-02-22,Utah,610874.0,146464.0
2052,2021-02-22,Vermont,141436.0,45725.0
2053,2021-02-22,Virginia,1735451.0,524556.0
2054,2021-02-22,Washington,1479352.0,436421.0
2055,2021-02-22,West Virginia,465593.0,170138.0
2056,2021-02-22,Wisconsin,1252322.0,374043.0
2057,2021-02-22,Wyoming,135635.0,42685.0
2058,2021-02-23,Alabama,815108.0,239425.0
2059,2021-02-23,Alaska,239927.0,84746.0
2060,2021-02-23,Arizona,1525794.0,393019.0
2061,2021-02-23,Arkansas,540192.0,164064.0
2062,2021-02-23,California,7728120.0,2102729.0
2063,2021-02-23,Colorado,1233466.0,393198.0
2064,2021-02-23,Connecticut,892882.0,280425.0
2065,2021-02-23,Delaware,186619.0,48778.0
2066,2021-02-23,Florida,4406005.0,1470763.0
2067,2021-02-23,Georgia,1880429.0,624352.0
2068,2021-02-23,Hawaii,333599.0,109100.0
2069,2021-02-23,Idaho,340444.0,100979.0
2070,2021-02-23,Illinois,2416034.0,602595.0
2071,2021-02-23,Indiana,1298877.0,409185.0
2072,2021-02-23,Iowa,614928.0,153335.0
2073,2021-02-23,Kansas,517379.0,164873.0
2074,2021-02-23,Kentucky,851440.0,274244.0
2075,2021-02-23,Louisiana,907334.0,304651.0
2076,2021-02-23,Maine,299427.0,93400.0
2077,2021-02-23,Maryland,1132483.0,381870.0
2078,2021-02-23,Massachusetts,1500077.0,392631.0
2079,2021-02-23,Michigan,1985511.0,688417.0
2080,2021-02-23,Minnesota,1170259.0,366321.0
2081,2021-02-23,Mississippi,505655.0,151492.0
2082,2021-02-23,Missouri,1110913.0,332996.0
2083,2021-02-23,Montana,243015.0,73053.0
2084,2021-02-23,Nebraska,392756.0,122653.0
2085,2021-02-23,Nevada,598423.0,181901.0
2086,2021-02-23,New Hampshire,274267.0,86394.0
2087,2021-02-23,New Jersey,1759059.0,576817.0
2088,2021-02-23,New Mexico,612496.0,203441.0
2089,2021-02-23,North Carolina,2118218.0,714869.0
2090,2021-02-23,North Dakota,196576.0,63709.0
2091,2021-02-23,Ohio,2228732.0,705186.0
2092,2021-02-23,Oklahoma,906583.0,298327.0
2093,2021-02-23,Oregon,864960.0,289506.0
2094,2021-02-23,Pennsylvania,2381079.0,667307.0
2095,2021-02-23,Rhode Island,211660.0,63455.0
2096,2021-02-23,South Carolina,941136.0,276492.0
2097,2021-02-23,South Dakota,237230.0,77602.0
2098,2021-02-23,Tennessee,1139836.0,361428.0
2099,2021-02-23,Texas,4800286.0,1492293.0
2100,2021-02-23,Utah,611048.0,146600.0
2101,2021-02-23,Vermont,144085.0,46663.0
2102,2021-02-23,Virginia,1765927.0,540768.0
2103,2021-02-23,Washington,1493572.0,445098.0
2104,2021-02-23,West Virginia,470643.0,172420.0
2105,2021-02-23,Wisconsin,1259647.0,378619.0
2106,2021-02-23,Wyoming,136163.0,42996.0
2107,2021-02-24,Alabama,839703.0,253615.0
2108,2021-02-24,Alaska,243650.0,86836.0
2109,2021-02-24,Arizona,1555942.0,407127.0
2110,2021-02-24,Arkansas,554466.0,172834.0
2111,2021-02-24,California,7876011.0,2170406.0
2112,2021-02-24,Colorado,1268302.0,413202.0
2113,2021-02-24,Connecticut,912033.0,283844.0
2114,2021-02-24,Delaware,189836.0,51176.0
2115,2021-02-24,Florida,4502702.0,1513077.0
2116,2021-02-24,Georgia,1919262.0,649555.0
2117,2021-02-24,Hawaii,339771.0,113081.0
2118,2021-02-24,Idaho,346534.0,104666.0
2119,2021-02-24,Illinois,2461385.0,623117.0
2120,2021-02-24,Indiana,1361053.0,442984.0
2121,2021-02-24,Iowa,621717.0,155321.0
2122,2021-02-24,Kansas,530904.0,171637.0
2123,2021-02-24,Kentucky,874840.0,285516.0
2124,2021-02-24,Louisiana,920794.0,312695.0
2125,2021-02-24,Maine,305362.0,96565.0
2126,2021-02-24,Maryland,1159983.0,398749.0
2127,2021-02-24,Massachusetts,1533534.0,407380.0
2128,2021-02-24,Michigan,2044496.0,716292.0
2129,2021-02-24,Minnesota,1189101.0,375311.0
2130,2021-02-24,Mississippi,525462.0,162441.0
2131,2021-02-24,Missouri,1137233.0,346732.0
2132,2021-02-24,Montana,246626.0,75207.0
2133,2021-02-24,Nebraska,405896.0,129779.0
2134,2021-02-24,Nevada,606821.0,186083.0
2135,2021-02-24,New Hampshire,282235.0,88867.0
2136,2021-02-24,New Jersey,1803596.0,599628.0
2137,2021-02-24,New Mexico,618666.0,206504.0
2138,2021-02-24,North Carolina,2164489.0,743827.0
2139,2021-02-24,North Dakota,199813.0,64769.0
2140,2021-02-24,Ohio,2288128.0,738512.0
2141,2021-02-24,Oklahoma,935457.0,309461.0
2142,2021-02-24,Oregon,865750.0,289751.0
2143,2021-02-24,Pennsylvania,2425429.0,689403.0
2144,2021-02-24,Rhode Island,218499.0,64774.0
2145,2021-02-24,South Carolina,973703.0,286518.0
2146,2021-02-24,South Dakota,242710.0,79453.0
2147,2021-02-24,Tennessee,1175995.0,380372.0
2148,2021-02-24,Texas,4923960.0,1563048.0
2149,2021-02-24,Utah,629173.0,155000.0
2150,2021-02-24,Vermont,144970.0,46877.0
2151,2021-02-24,Virginia,1803505.0,562296.0
2152,2021-02-24,Washington,1514416.0,457134.0
2153,2021-02-24,West Virginia,474477.0,174540.0
2154,2021-02-24,Wisconsin,1282723.0,392949.0
2155,2021-02-24,Wyoming,136366.0,43164.0
2156,2021-02-25,Alabama,864757.0,268465.0
2157,2021-02-25,Alaska,249559.0,90214.0
2158,2021-02-25,Arizona,1607544.0,432137.0
2159,2021-02-25,Arkansas,572553.0,184592.0
2160,2021-02-25,California,8064121.0,2259934.0
2161,2021-02-25,Colorado,1294236.0,426398.0
2162,2021-02-25,Connecticut,925946.0,286522.0
2163,2021-02-25,Delaware,195534.0,54950.0
2164,2021-02-25,Florida,4605201.0,1567301.0
2165,2021-02-25,Georgia,1961849.0,674956.0
2166,2021-02-25,Hawaii,348897.0,117638.0
2167,2021-02-25,Idaho,356987.0,110960.0
2168,2021-02-25,Illinois,2519447.0,652316.0
2169,2021-02-25,Indiana,1459296.0,497603.0
2170,2021-02-25,Iowa,631160.0,157985.0
2171,2021-02-25,Kansas,542433.0,177877.0
2172,2021-02-25,Kentucky,907836.0,300918.0
2173,2021-02-25,Louisiana,943419.0,325913.0
2174,2021-02-25,Maine,305397.0,96635.0
2175,2021-02-25,Maryland,1199143.0,414970.0
2176,2021-02-25,Massachusetts,1576657.0,424922.0
2177,2021-02-25,Michigan,2103114.0,751675.0
2178,2021-02-25,Minnesota,1218799.0,390829.0
2179,2021-02-25,Mississippi,525981.0,163033.0
2180,2021-02-25,Missouri,1167787.0,364131.0
2181,2021-02-25,Montana,252295.0,78148.0
2182,2021-02-25,Nebraska,422419.0,136378.0
2183,2021-02-25,Nevada,622189.0,192590.0
2184,2021-02-25,New Hampshire,291248.0,91680.0
2185,2021-02-25,New Jersey,1866378.0,631768.0
2186,2021-02-25,New Mexico,634845.0,214411.0
2187,2021-02-25,North Carolina,2210412.0,771618.0
2188,2021-02-25,North Dakota,203911.0,66374.0
2189,2021-02-25,Ohio,2351582.0,775137.0
2190,2021-02-25,Oklahoma,967522.0,324341.0
2191,2021-02-25,Oregon,889531.0,302615.0
2192,2021-02-25,Pennsylvania,2489919.0,718962.0
2193,2021-02-25,Rhode Island,226694.0,66168.0
2194,2021-02-25,South Carolina,997874.0,300144.0
2195,2021-02-25,South Dakota,250216.0,82296.0
2196,2021-02-25,Tennessee,1210159.0,396696.0
2197,2021-02-25,Texas,5107257.0,1598951.0
2198,2021-02-25,Utah,662012.0,168507.0
2199,2021-02-25,Vermont,147828.0,48194.0
2200,2021-02-25,Virginia,1848774.0,590745.0
2201,2021-02-25,Washington,1562425.0,486623.0
2202,2021-02-25,West Virginia,485535.0,180993.0
2203,2021-02-25,Wisconsin,1314188.0,412649.0
2204,2021-02-25,Wyoming,141545.0,46240.0
2205,2021-02-26,Alabama,893859.0,286095.0
2206,2021-02-26,Alaska,254334.0,92233.0
2207,2021-02-26,Arizona,1671294.0,462074.0
2208,2021-02-26,Arkansas,597990.0,200532.0
2209,2021-02-26,California,8310945.0,2380502.0
2210,2021-02-26,Colorado,1323183.0,439201.0
2211,2021-02-26,Connecticut,954153.0,291338.0
2212,2021-02-26,Delaware,203745.0,59922.0
2213,2021-02-26,Florida,4704530.0,1616247.0
2214,2021-02-26,Georgia,2013769.0,705985.0
2215,2021-02-26,Hawaii,359108.0,123174.0
2216,2021-02-26,Idaho,367113.0,116397.0
2217,2021-02-26,Illinois,2639826.0,703902.0
2218,2021-02-26,Indiana,1505040.0,523102.0
2219,2021-02-26,Iowa,654074.0,163243.0
2220,2021-02-26,Kansas,560776.0,185731.0
2221,2021-02-26,Kentucky,945168.0,316028.0
2222,2021-02-26,Louisiana,978234.0,343923.0
2223,2021-02-26,Maine,305477.0,96724.0
2224,2021-02-26,Maryland,1239644.0,438535.0
2225,2021-02-26,Massachusetts,1625459.0,445006.0
2226,2021-02-26,Michigan,2165950.0,780148.0
2227,2021-02-26,Minnesota,1261762.0,411197.0
2228,2021-02-26,Mississippi,567276.0,185527.0
2229,2021-02-26,Missouri,1213449.0,379109.0
2230,2021-02-26,Montana,260990.0,81811.0
2231,2021-02-26,Nebraska,442310.0,143678.0
2232,2021-02-26,Nevada,642562.0,203549.0
2233,2021-02-26,New Hampshire,299874.0,94796.0
2234,2021-02-26,New Jersey,1943116.0,670703.0
2235,2021-02-26,New Mexico,657118.0,224643.0
2236,2021-02-26,North Carolina,2284698.0,801324.0
2237,2021-02-26,North Dakota,212625.0,69636.0
2238,2021-02-26,Ohio,2413164.0,804998.0
2239,2021-02-26,Oklahoma,1006064.0,345705.0
2240,2021-02-26,Oregon,927860.0,322835.0
2241,2021-02-26,Pennsylvania,2562627.0,752848.0
2242,2021-02-26,Rhode Island,234889.0,67700.0
2243,2021-02-26,South Carolina,1025316.0,313285.0
2244,2021-02-26,South Dakota,259553.0,86836.0
2245,2021-02-26,Tennessee,1257333.0,416149.0
2246,2021-02-26,Texas,5273077.0,1682309.0
2247,2021-02-26,Utah,662575.0,168912.0
2248,2021-02-26,Vermont,151538.0,49372.0
2249,2021-02-26,Virginia,1922788.0,636415.0
2250,2021-02-26,Washington,1609190.0,515850.0
2251,2021-02-26,West Virginia,501913.0,189352.0
2252,2021-02-26,Wisconsin,1359943.0,439535.0
2253,2021-02-26,Wyoming,145577.0,48449.0
2254,2021-02-27,Alabama,931090.0,307868.0
2255,2021-02-27,Alaska,259538.0,95331.0
2256,2021-02-27,Arizona,1728239.0,490688.0
2257,2021-02-27,Arkansas,622665.0,214402.0
2258,2021-02-27,California,8566470.0,2502426.0
2259,2021-02-27,Colorado,1324715.0,440259.0
2260,2021-02-27,Connecticut,980211.0,296178.0
2261,2021-02-27,Delaware,212739.0,65740.0
2262,2021-02-27,Florida,4822353.0,1668541.0
2263,2021-02-27,Georgia,2070076.0,741138.0
2264,2021-02-27,Hawaii,370746.0,129821.0
2265,2021-02-27,Idaho,378401.0,121491.0
2266,2021-02-27,Illinois,2735250.0,757754.0
2267,2021-02-27,Indiana,1551945.0,547718.0
2268,2021-02-27,Iowa,684596.0,169214.0
2269,2021-02-27,Kansas,583498.0,197648.0
2270,2021-02-27,Kentucky,980727.0,329060.0
2271,2021-02-27,Louisiana,1019381.0,361607.0
2272,2021-02-27,Maine,332358.0,108382.0
2273,2021-02-27,Maryland,1280675.0,463613.0
2274,2021-02-27,Massachusetts,1684341.0,471242.0
2275,2021-02-27,Michigan,2245696.0,815724.0
2276,2021-02-27,Minnesota,1322288.0,436564.0
2277,2021-02-27,Mississippi,593453.0,197908.0
2278,2021-02-27,Missouri,1278087.0,411845.0
2279,2021-02-27,Montana,271075.0,87239.0
2280,2021-02-27,Nebraska,443974.0,144571.0
2281,2021-02-27,Nevada,665577.0,216234.0
2282,2021-02-27,New Hampshire,310769.0,97674.0
2283,2021-02-27,New Jersey,2008524.0,700924.0
2284,2021-02-27,New Mexico,678087.0,233526.0
2285,2021-02-27,North Carolina,2366027.0,829122.0
2286,2021-02-27,North Dakota,225330.0,74353.0
2287,2021-02-27,Ohio,2501854.0,848008.0
